"gene.name"	"DE"	"in.module"	"Coarse.module"	"Fine.module"
"461"	"1700101i11rik"	FALSE	FALSE	NA	NA
"462"	"1700101i19rik"	FALSE	FALSE	NA	NA
"463"	"1700101o22rik"	FALSE	FALSE	NA	NA
"464"	"1700102p08rik"	FALSE	FALSE	NA	NA
"465"	"1700104b16rik"	FALSE	FALSE	NA	NA
"466"	"1700105p06rik"	FALSE	FALSE	NA	NA
"467"	"1700106j16rik"	TRUE	FALSE	NA	NA
"468"	"1700108f19rik"	FALSE	FALSE	NA	NA
"469"	"1700108j01rik"	FALSE	FALSE	NA	NA
"470"	"1700108n11rik"	FALSE	FALSE	NA	NA
"471"	"1700109g14rik"	FALSE	FALSE	NA	NA
"472"	"1700109g15rik"	FALSE	FALSE	NA	NA
"473"	"1700109h08rik"	TRUE	FALSE	21	104
"474"	"1700109i08rik"	FALSE	FALSE	NA	NA
"475"	"1700109k24rik"	FALSE	FALSE	NA	NA
"476"	"1700110c19rik"	FALSE	FALSE	NA	NA
"477"	"1700110i01rik"	FALSE	FALSE	NA	NA
"478"	"1700110k17rik"	FALSE	FALSE	NA	NA
"479"	"1700111e14rik"	FALSE	FALSE	NA	NA
"480"	"1700111n16rik"	FALSE	FALSE	NA	NA
"481"	"1700112d23rik"	FALSE	FALSE	NA	NA
"482"	"1700112e06rik"	FALSE	FALSE	25	146
"483"	"1700112h15rik"	FALSE	FALSE	NA	NA
"484"	"1700112j05rik"	FALSE	FALSE	NA	NA
"485"	"1700112j16rik"	FALSE	FALSE	NA	NA
"486"	"1700112k13rik"	FALSE	FALSE	NA	NA
"487"	"1700113a16rik"	FALSE	FALSE	NA	NA
"488"	"1700113h08rik"	FALSE	FALSE	NA	NA
"489"	"1700116b05rik"	FALSE	FALSE	NA	NA
"490"	"1700119h24rik"	FALSE	FALSE	NA	NA
"491"	"1700119i11rik"	FALSE	FALSE	NA	NA
"492"	"1700120b22rik"	FALSE	FALSE	NA	NA
"493"	"1700120c14rik"	FALSE	FALSE	NA	NA
"494"	"1700120e14rik"	FALSE	FALSE	NA	NA
"495"	"1700120g07rik"	FALSE	FALSE	NA	NA
"496"	"1700120g11rik"	FALSE	FALSE	NA	NA
"497"	"1700120k04rik"	FALSE	FALSE	NA	NA
"498"	"1700121c08rik"	FALSE	FALSE	NA	NA
"499"	"1700121l16rik"	FALSE	FALSE	NA	NA
"500"	"1700121n20rik"	FALSE	FALSE	NA	NA
"501"	"1700122e12rik"	FALSE	FALSE	NA	NA
"502"	"1700122o11rik"	FALSE	FALSE	NA	NA
"503"	"1700123i01rik"	FALSE	FALSE	NA	NA
"504"	"1700123k08rik"	FALSE	FALSE	NA	NA
"505"	"1700123l14rik"	FALSE	FALSE	NA	NA
"506"	"1700123m08rik"	FALSE	FALSE	NA	NA
"507"	"1700123o12rik"	FALSE	FALSE	NA	NA
"508"	"1700123o20rik"	FALSE	FALSE	NA	NA
"509"	"1700123o21rik"	FALSE	FALSE	NA	NA
"510"	"1700124l16rik"	TRUE	FALSE	NA	NA
"511"	"1700125g02rik"	FALSE	FALSE	NA	NA
"512"	"1700125g22rik"	FALSE	FALSE	NA	NA
"513"	"1700125h03rik"	FALSE	FALSE	NA	NA
"514"	"1700125h20rik"	FALSE	FALSE	NA	NA
"515"	"1700126h18rik"	FALSE	FALSE	NA	NA
"516"	"1700128a07rik"	FALSE	FALSE	NA	NA
"517"	"1700128e19rik"	FALSE	FALSE	NA	NA
"518"	"1700128f08rik"	FALSE	FALSE	NA	NA
"519"	"1700129c05rik"	FALSE	FALSE	NA	NA
"520"	"1810006j02rik"	FALSE	FALSE	NA	NA
"521"	"1810007c17rik"	FALSE	FALSE	NA	NA
"522"	"1810007d17rik"	FALSE	FALSE	NA	NA
"523"	"1810008b01rik"	FALSE	FALSE	NA	NA
"524"	"1810008i18rik"	FALSE	FALSE	NA	NA
"525"	"1810009a15rik"	FALSE	FALSE	NA	NA
"526"	"1810009j06rik"	FALSE	FALSE	NA	NA
"527"	"1810010h24rik"	FALSE	FALSE	NA	NA
"528"	"1810010k12rik"	FALSE	FALSE	NA	NA
"529"	"1810011h11rik"	TRUE	FALSE	53	280
"530"	"1810011o10rik"	FALSE	FALSE	24	112
"531"	"1810012k08rik"	FALSE	FALSE	NA	NA
"532"	"1810012k16rik"	FALSE	FALSE	NA	NA
"533"	"1810013d15rik"	FALSE	FALSE	NA	NA
"534"	"1810013l24rik"	FALSE	FALSE	NA	NA
"535"	"1810014b01rik"	FALSE	FALSE	NA	NA
"536"	"1810018f18rik"	FALSE	FALSE	NA	NA
"537"	"1810019d21rik"	FALSE	FALSE	NA	NA
"538"	"1810019n24rik"	FALSE	FALSE	NA	NA
"539"	"1810020o05rik"	FALSE	FALSE	NA	NA
"540"	"1810021b22rik"	FALSE	FALSE	NA	NA
"541"	"1810022k09rik"	FALSE	FALSE	NA	NA
"542"	"1810024b03rik"	FALSE	FALSE	NA	NA
"543"	"1810026b05rik"	FALSE	FALSE	NA	NA
"544"	"1810026j23rik"	FALSE	FALSE	NA	NA
"545"	"1810030o07rik"	FALSE	FALSE	NA	NA
"546"	"1810032o08rik"	FALSE	FALSE	NA	NA
"547"	"1810034e14rik"	TRUE	FALSE	NA	NA
"548"	"1810037i17rik"	TRUE	FALSE	3	20
"549"	"1810041l15rik"	FALSE	FALSE	NA	NA
"550"	"1810043g02rik"	FALSE	FALSE	NA	NA
"551"	"1810043h04rik"	FALSE	FALSE	NA	NA
"552"	"1810044d09rik"	FALSE	FALSE	NA	NA
"553"	"1810046k07rik"	FALSE	FALSE	33	177
"554"	"1810053b23rik"	FALSE	FALSE	NA	NA
"555"	"1810055g02rik"	FALSE	FALSE	NA	NA
"556"	"1810058i24rik"	FALSE	FALSE	NA	NA
"557"	"1810059c17rik"	FALSE	FALSE	NA	NA
"558"	"1810059h22rik"	FALSE	FALSE	NA	NA
"559"	"1810062g17rik"	FALSE	FALSE	NA	NA
"560"	"1810062o18rik"	FALSE	FALSE	NA	NA
"561"	"1810063i02rik"	FALSE	FALSE	NA	NA
"562"	"1810064f22rik"	FALSE	FALSE	NA	NA
"563"	"1810065e05rik"	FALSE	FALSE	NA	NA
"564"	"2010001a14rik"	FALSE	FALSE	NA	NA
"565"	"2010001e11rik"	FALSE	FALSE	NA	NA
"566"	"2010002m12rik"	FALSE	FALSE	16	70
"567"	"2010003k11rik"	FALSE	FALSE	NA	NA
"568"	"2010005h15rik"	FALSE	FALSE	NA	NA
"569"	"2010007h06rik"	FALSE	FALSE	33	176
"570"	"2010009k17rik"	FALSE	FALSE	NA	NA
"571"	"2010010a06rik"	FALSE	FALSE	NA	NA
"572"	"2010012o05rik"	FALSE	FALSE	16	71
"573"	"2010013b24rik"	FALSE	FALSE	NA	NA
"574"	"2010015m23rik"	FALSE	FALSE	NA	NA
"575"	"2010016i18rik"	FALSE	FALSE	16	73
"576"	"2010106c02rik"	FALSE	FALSE	NA	NA
"577"	"2010106e10rik"	FALSE	FALSE	NA	NA
"578"	"2010107e04rik"	FALSE	FALSE	3	20
"579"	"2010107g12rik"	FALSE	FALSE	NA	NA
"580"	"2010107g23rik"	FALSE	FALSE	NA	NA
"581"	"2010109a12rik"	FALSE	FALSE	NA	NA
"582"	"2010109i03rik"	FALSE	FALSE	NA	NA
"583"	"2010110k18rik"	FALSE	FALSE	NA	NA
"584"	"2010111i01rik"	FALSE	FALSE	NA	NA
"585"	"2010204k13rik"	FALSE	FALSE	NA	NA
"586"	"2010300c02rik"	TRUE	FALSE	NA	NA
"587"	"2010300f17rik"	FALSE	FALSE	NA	NA
"588"	"2010308f09rik"	TRUE	FALSE	NA	NA
"589"	"2010310c07rik"	FALSE	FALSE	NA	NA
"590"	"2010315b03rik"	FALSE	FALSE	NA	NA
"591"	"2010320m18rik"	FALSE	FALSE	NA	NA
"592"	"2010320o07rik"	FALSE	FALSE	NA	NA
"593"	"2200002d01rik"	FALSE	FALSE	NA	NA
"594"	"2200002j24rik"	FALSE	FALSE	NA	NA
"595"	"2210008f06rik"	FALSE	FALSE	NA	NA
"596"	"2210010c04rik"	FALSE	FALSE	66	310
"597"	"2210011c24rik"	FALSE	FALSE	NA	NA
"598"	"2210013o21rik"	FALSE	FALSE	NA	NA
"599"	"2210015d19rik"	FALSE	FALSE	NA	NA
"600"	"2210016f16rik"	FALSE	FALSE	NA	NA
"601"	"2210016l21rik"	FALSE	FALSE	NA	NA
"602"	"2210018m11rik"	TRUE	FALSE	NA	NA
"603"	"2210019i11rik"	FALSE	FALSE	NA	NA
"604"	"2210404o09rik"	FALSE	FALSE	NA	NA
"605"	"2210406o10rik"	FALSE	FALSE	NA	NA
"606"	"2210407c18rik"	FALSE	FALSE	NA	NA
"607"	"2210408f21rik"	FALSE	FALSE	NA	NA
"608"	"2210408i21rik"	FALSE	FALSE	NA	NA
"609"	"2210409e12rik"	FALSE	FALSE	NA	NA
"610"	"2210411m09rik"	FALSE	FALSE	NA	NA
"611"	"2210414b05rik"	FALSE	FALSE	NA	NA
"612"	"2210417a02rik"	FALSE	FALSE	NA	NA
"613"	"2210418o10rik"	FALSE	FALSE	NA	NA
"614"	"2210420h20rik"	FALSE	FALSE	NA	NA
"615"	"2300002m23rik"	FALSE	FALSE	NA	NA
"616"	"2300003k06rik"	FALSE	FALSE	NA	NA
"617"	"2300005b03rik"	FALSE	FALSE	NA	NA
"618"	"2300009a05rik"	FALSE	FALSE	NA	NA
"619"	"2310001h17rik"	FALSE	FALSE	NA	NA
"620"	"2310001k24rik"	FALSE	FALSE	NA	NA
"621"	"2310002f09rik"	FALSE	FALSE	NA	NA
"622"	"2310002l09rik"	FALSE	FALSE	NA	NA
"623"	"2310003h01rik"	FALSE	FALSE	NA	NA
"624"	"2310003l06rik"	FALSE	FALSE	NA	NA
"625"	"2310005a03rik"	FALSE	FALSE	NA	NA
"626"	"2310005e17rik"	FALSE	FALSE	NA	NA
"627"	"2310007b03rik"	FALSE	FALSE	NA	NA
"628"	"2310007l24rik"	FALSE	FALSE	NA	NA
"629"	"2310008n11rik"	FALSE	FALSE	NA	NA
"630"	"2310009b15rik"	FALSE	FALSE	NA	NA
"631"	"2310010g23rik"	TRUE	FALSE	NA	NA
"632"	"2310010j17rik"	FALSE	FALSE	NA	NA
"633"	"2310011j03rik"	FALSE	FALSE	NA	NA
"634"	"2310014f06rik"	FALSE	FALSE	NA	NA
"635"	"2310014l17rik"	FALSE	FALSE	NA	NA
"636"	"2310015a10rik"	FALSE	FALSE	NA	NA
"637"	"2310015b20rik"	FALSE	FALSE	NA	NA
"638"	"2310015d24rik"	FALSE	FALSE	NA	NA
"639"	"2310016d03rik"	FALSE	FALSE	NA	NA
"640"	"2310016d23rik"	FALSE	FALSE	NA	NA
"641"	"2310016g11rik"	FALSE	FALSE	NA	NA
"642"	"2310020h05rik"	FALSE	FALSE	NA	NA
"643"	"2310022a10rik"	FALSE	FALSE	NA	NA
"644"	"2310022b05rik"	FALSE	FALSE	NA	NA
"645"	"2310026i22rik"	FALSE	FALSE	NA	NA
"646"	"2310026l22rik"	TRUE	FALSE	NA	NA
"647"	"2310030a07rik"	FALSE	FALSE	NA	NA
"648"	"2310030g06rik"	FALSE	FALSE	NA	NA
"649"	"2310031a07rik"	TRUE	FALSE	NA	NA
"650"	"2310033p09rik"	FALSE	FALSE	NA	NA
"651"	"2310034c09rik"	FALSE	FALSE	NA	NA
"652"	"2310034g01rik"	FALSE	FALSE	NA	NA
"653"	"2310034o05rik"	FALSE	FALSE	NA	NA
"654"	"2310035c23rik"	FALSE	FALSE	51	268
"655"	"2310036o22rik"	FALSE	FALSE	NA	NA
"656"	"2310039h08rik"	TRUE	FALSE	NA	NA
"657"	"2310039l15rik"	FALSE	FALSE	NA	NA
"658"	"2310040g07rik"	FALSE	FALSE	NA	NA
"659"	"2310040g24rik"	FALSE	FALSE	NA	NA
"660"	"2310043l19rik"	FALSE	FALSE	NA	NA
"661"	"2310043m15rik"	FALSE	FALSE	NA	NA
"662"	"2310043o21rik"	FALSE	FALSE	NA	NA
"663"	"2310044k18rik"	FALSE	FALSE	NA	NA
"664"	"2310045n01rik"	FALSE	FALSE	NA	NA
"665"	"2310047d07rik"	FALSE	FALSE	NA	NA
"666"	"2310047m10rik"	FALSE	FALSE	32	173
"667"	"2310050c09rik"	FALSE	FALSE	NA	NA
"668"	"2310057j18rik"	FALSE	FALSE	NA	NA
"669"	"2310057m21rik"	FALSE	FALSE	NA	NA
"670"	"2310057n15rik"	FALSE	FALSE	NA	NA
"671"	"2310058d17rik"	TRUE	FALSE	NA	NA
"672"	"2310061i04rik"	FALSE	FALSE	NA	NA
"673"	"2310061j03rik"	FALSE	FALSE	5	46
"674"	"2310061n02rik"	FALSE	FALSE	NA	NA
"675"	"2310065f04rik"	FALSE	FALSE	NA	NA
"676"	"2310067b10rik"	FALSE	FALSE	NA	NA
"677"	"2310068j16rik"	FALSE	FALSE	NA	NA
"678"	"2310069b03rik"	FALSE	FALSE	NA	NA
"679"	"2310069g16rik"	FALSE	FALSE	NA	NA
"680"	"2310075c17rik"	FALSE	FALSE	NA	NA
"681"	"2310079g19rik"	FALSE	FALSE	NA	NA
"682"	"2310081o03rik"	FALSE	FALSE	NA	NA
"683"	"2410002f23rik"	TRUE	FALSE	NA	NA
"684"	"2410003l11rik"	FALSE	FALSE	NA	NA
"685"	"2410004b18rik"	FALSE	FALSE	NA	NA
"686"	"2410004i01rik"	FALSE	FALSE	NA	NA
"687"	"2410004n09rik"	FALSE	FALSE	NA	NA
"688"	"2410004p03rik"	FALSE	FALSE	NA	NA
"689"	"2410006h16rik"	TRUE	FALSE	NA	NA
"690"	"2410007b07rik"	FALSE	FALSE	NA	NA
"691"	"2410012e07rik"	FALSE	FALSE	NA	NA
"692"	"2410012m07rik"	FALSE	FALSE	NA	NA
"693"	"2410015m20rik"	FALSE	FALSE	NA	NA
"694"	"2410016o06rik"	FALSE	FALSE	NA	NA
"695"	"2410017i17rik"	FALSE	FALSE	NA	NA
"696"	"2410018l13rik"	FALSE	FALSE	NA	NA
"697"	"2410019o14rik"	FALSE	FALSE	NA	NA
"698"	"2410021h03rik"	FALSE	FALSE	NA	NA
"699"	"2410022m11rik"	FALSE	FALSE	NA	NA
"700"	"2410080i02rik"	FALSE	FALSE	NA	NA
"701"	"2410088k16rik"	FALSE	FALSE	NA	NA
"702"	"2410089e03rik"	FALSE	FALSE	NA	NA
"703"	"2410114n07rik"	FALSE	FALSE	NA	NA
"704"	"2410124h12rik"	FALSE	FALSE	NA	NA
"705"	"2410127l17rik"	FALSE	FALSE	3	23
"706"	"2410131k14rik"	FALSE	FALSE	NA	NA
"707"	"2410137m14rik"	FALSE	FALSE	NA	NA
"708"	"2410141k09rik"	FALSE	FALSE	NA	NA
"709"	"2410152p15rik"	FALSE	FALSE	NA	NA
"710"	"2500002b13rik"	FALSE	FALSE	NA	NA
"711"	"2500004c02rik"	FALSE	FALSE	NA	NA
"712"	"2510002d24rik"	FALSE	FALSE	NA	NA
"713"	"2510003e04rik"	FALSE	FALSE	NA	NA
"714"	"2510009e07rik"	FALSE	FALSE	26	147
"715"	"2510039o18rik"	FALSE	FALSE	NA	NA
"716"	"2510046g10rik"	FALSE	FALSE	NA	NA
"717"	"2600006k01rik"	FALSE	FALSE	NA	NA
"718"	"2610001j05rik"	FALSE	FALSE	3	20
"719"	"2610002j02rik"	FALSE	FALSE	NA	NA
"720"	"2610002m06rik"	FALSE	FALSE	16	74
"721"	"2610005l07rik"	FALSE	FALSE	NA	NA
"722"	"2610008e11rik"	FALSE	FALSE	21	105
"723"	"2610015p09rik"	FALSE	FALSE	NA	NA
"724"	"2610016a17rik"	FALSE	FALSE	NA	NA
"725"	"2610020c07rik"	FALSE	FALSE	NA	NA
"726"	"2610020f03rik"	FALSE	FALSE	NA	NA
"727"	"2610020h08rik"	FALSE	FALSE	16	66
"728"	"2610021a01rik"	FALSE	FALSE	NA	NA
"729"	"2610027k06rik"	FALSE	FALSE	NA	NA
"730"	"2610028e06rik"	FALSE	FALSE	NA	NA
"731"	"2610028h24rik"	FALSE	FALSE	NA	NA
"732"	"2610034b18rik"	FALSE	FALSE	24	121
"733"	"2610034m16rik"	FALSE	FALSE	NA	NA
"734"	"2610035d17rik"	FALSE	FALSE	NA	NA
"735"	"2610035f20rik"	FALSE	FALSE	NA	NA
"736"	"2610037d02rik"	FALSE	FALSE	NA	NA
"737"	"2610042l04rik"	FALSE	FALSE	NA	NA
"738"	"2610203c20rik"	FALSE	FALSE	NA	NA
"739"	"2610203c22rik"	FALSE	FALSE	NA	NA
"740"	"2610204g07rik"	FALSE	FALSE	NA	NA
"741"	"2610206c17rik"	FALSE	FALSE	NA	NA
"742"	"2610301b20rik"	FALSE	FALSE	NA	NA
"743"	"2610303g11rik"	FALSE	FALSE	NA	NA
"744"	"2610305d13rik"	FALSE	FALSE	40	205
"745"	"2610306m01rik"	FALSE	FALSE	NA	NA
"746"	"2610307p16rik"	FALSE	FALSE	NA	NA
"747"	"2610316d01rik"	FALSE	FALSE	NA	NA
"748"	"2610318n02rik"	FALSE	FALSE	12	57
"749"	"2610507b11rik"	FALSE	FALSE	NA	NA
"750"	"2610507i01rik"	FALSE	FALSE	NA	NA
"751"	"2610524h06rik"	FALSE	FALSE	6	48
"752"	"2610528a11rik"	FALSE	FALSE	31	168
"753"	"2610528j11rik"	FALSE	FALSE	NA	NA
"754"	"2700012i20rik"	FALSE	FALSE	NA	NA
"755"	"2700016f22rik"	TRUE	FALSE	NA	NA
"756"	"2700029m09rik"	FALSE	FALSE	14	62
"757"	"2700033n17rik"	FALSE	FALSE	NA	NA
"758"	"2700038g22rik"	FALSE	FALSE	NA	NA
"759"	"2700046a07rik"	FALSE	FALSE	NA	NA
"760"	"2700046g09rik"	FALSE	FALSE	NA	NA
"761"	"2700049a03rik"	FALSE	FALSE	2	17
"762"	"2700060e02rik"	FALSE	FALSE	NA	NA
"763"	"2700062c07rik"	FALSE	FALSE	NA	NA
"764"	"2700068h02rik"	FALSE	FALSE	NA	NA
"765"	"2700069i18rik"	FALSE	FALSE	NA	NA
"766"	"2700081o15rik"	FALSE	FALSE	NA	NA
"767"	"2700089e24rik"	FALSE	FALSE	55	286
"768"	"2700089i24rik"	FALSE	FALSE	NA	NA
"769"	"2700094k13rik"	FALSE	FALSE	8	51
"770"	"2700097o09rik"	FALSE	FALSE	4	33
"771"	"2700099c18rik"	FALSE	FALSE	NA	NA
"772"	"2810001g20rik"	FALSE	FALSE	NA	NA
"773"	"2810002d19rik"	FALSE	FALSE	NA	NA
"774"	"2810004n23rik"	FALSE	FALSE	NA	NA
"775"	"2810006k23rik"	FALSE	FALSE	NA	NA
"776"	"2810007j24rik"	FALSE	FALSE	NA	NA
"777"	"2810008d09rik"	TRUE	FALSE	20	100
"778"	"2810013p06rik"	FALSE	FALSE	NA	NA
"779"	"2810021j22rik"	FALSE	FALSE	NA	NA
"780"	"2810025m15rik"	FALSE	FALSE	NA	NA
"781"	"2810029c07rik"	FALSE	FALSE	NA	NA
"782"	"2810030d12rik"	FALSE	FALSE	NA	NA
"783"	"2810032g03rik"	FALSE	FALSE	NA	NA
"784"	"2810039b14rik"	FALSE	FALSE	NA	NA
"785"	"2810047c21rik1"	FALSE	FALSE	NA	NA
"786"	"2810049e08rik"	FALSE	FALSE	NA	NA
"787"	"2810402e24rik"	FALSE	FALSE	NA	NA
"788"	"2810403a07rik"	FALSE	FALSE	NA	NA
"789"	"2810403d21rik"	FALSE	FALSE	NA	NA
"790"	"2810404f17rik"	FALSE	FALSE	NA	NA
"791"	"2810404m03rik"	FALSE	FALSE	NA	NA
"792"	"2810407a14rik"	FALSE	FALSE	NA	NA
"793"	"2810408a11rik"	FALSE	FALSE	47	244
"794"	"2810408i11rik"	FALSE	FALSE	NA	NA
"795"	"2810408m09rik"	FALSE	FALSE	NA	NA
"796"	"2810410l24rik"	FALSE	FALSE	NA	NA
"797"	"2810417h13rik"	FALSE	FALSE	11	55
"798"	"2810425m01rik"	FALSE	FALSE	NA	NA
"799"	"2810428i15rik"	FALSE	FALSE	NA	NA
"800"	"2810429i04rik"	TRUE	FALSE	NA	NA
"801"	"2810430i11rik"	FALSE	FALSE	NA	NA
"802"	"2810433d01rik"	FALSE	FALSE	NA	NA
"803"	"2810442n19rik"	FALSE	FALSE	NA	NA
"804"	"2810454h06rik"	FALSE	FALSE	NA	NA
"805"	"2810455o05rik"	FALSE	FALSE	NA	NA
"806"	"2810459m11rik"	FALSE	FALSE	NA	NA
"807"	"2810468n07rik"	FALSE	FALSE	NA	NA
"808"	"2810471m01rik"	FALSE	FALSE	NA	NA
"809"	"2810474o19rik"	FALSE	FALSE	45	234
"810"	"2900005j15rik"	FALSE	FALSE	NA	NA
"811"	"2900009j06rik"	FALSE	FALSE	NA	NA
"812"	"2900011o08rik"	FALSE	FALSE	NA	NA
"813"	"2900026a02rik"	FALSE	FALSE	46	238
"814"	"2900041m22rik"	FALSE	FALSE	NA	NA
"815"	"2900052l18rik"	FALSE	FALSE	NA	NA
"816"	"2900052n01rik"	FALSE	FALSE	NA	NA
"817"	"2900055j20rik"	FALSE	FALSE	NA	NA
"818"	"2900072n19rik"	FALSE	FALSE	NA	NA
"819"	"2900076a07rik"	FALSE	FALSE	NA	NA
"820"	"2900079g21rik"	FALSE	FALSE	NA	NA
"821"	"2900089d17rik"	FALSE	FALSE	NA	NA
"822"	"2900092c05rik"	FALSE	FALSE	NA	NA
"823"	"3000002c10rik"	FALSE	FALSE	NA	NA
"824"	"3010001f23rik"	FALSE	FALSE	NA	NA
"825"	"3010003l21rik"	FALSE	FALSE	NA	NA
"826"	"3010026o09rik"	FALSE	FALSE	NA	NA
"827"	"3100002h09rik"	FALSE	FALSE	NA	NA
"828"	"3100003l05rik"	FALSE	FALSE	NA	NA
"829"	"3110001i22rik"	FALSE	FALSE	NA	NA
"830"	"3110002h16rik"	FALSE	FALSE	NA	NA
"831"	"3110004a20rik"	FALSE	FALSE	NA	NA
"832"	"3110007f17rik"	FALSE	FALSE	50	265
"833"	"3110009e18rik"	FALSE	FALSE	NA	NA
"834"	"3110018i06rik"	FALSE	FALSE	NA	NA
"835"	"3110021a11rik"	FALSE	FALSE	NA	NA
"836"	"3110021n24rik"	FALSE	FALSE	NA	NA
"837"	"3110035e14rik"	FALSE	FALSE	NA	NA
"838"	"3110039m20rik"	FALSE	FALSE	NA	NA
"839"	"3110040n11rik"	FALSE	FALSE	NA	NA
"840"	"3110043o21rik"	FALSE	FALSE	28	160
"841"	"3110045c21rik"	FALSE	FALSE	NA	NA
"842"	"3110052m02rik"	FALSE	FALSE	1	5
"843"	"3110053b16rik"	FALSE	FALSE	NA	NA
"844"	"3110056k07rik"	FALSE	FALSE	NA	NA
"845"	"3110057o12rik"	FALSE	FALSE	NA	NA
"846"	"3110062m04rik"	FALSE	FALSE	NA	NA
"847"	"3110070m22rik"	FALSE	FALSE	NA	NA
"848"	"3110079o15rik"	FALSE	FALSE	NA	NA
"849"	"3110082i17rik"	FALSE	FALSE	NA	NA
"850"	"3110082j24rik"	FALSE	FALSE	NA	NA
"851"	"3110083c13rik"	FALSE	FALSE	NA	NA
"852"	"3110099e03rik"	FALSE	FALSE	NA	NA
"853"	"3222401l13rik"	FALSE	FALSE	NA	NA
"854"	"3300002a11rik"	FALSE	FALSE	NA	NA
"855"	"3300002i08rik"	FALSE	FALSE	NA	NA
"856"	"3300005d01rik"	TRUE	FALSE	NA	NA
"857"	"3425401b19rik"	FALSE	FALSE	NA	NA
"858"	"3632451o06rik"	FALSE	FALSE	NA	NA
"859"	"3632454l22rik"	FALSE	FALSE	NA	NA
"860"	"3830403n18rik"	FALSE	FALSE	NA	NA
"861"	"3830406c13rik"	FALSE	FALSE	NA	NA
"862"	"3830408c21rik"	FALSE	FALSE	NA	NA
"863"	"3830417a13rik"	FALSE	FALSE	NA	NA
"864"	"3930402g23rik"	FALSE	FALSE	NA	NA
"865"	"4430402i18rik"	FALSE	FALSE	NA	NA
"866"	"4631405j19rik"	FALSE	FALSE	NA	NA
"867"	"4631405k08rik"	FALSE	FALSE	NA	NA
"868"	"4632404h12rik"	FALSE	FALSE	NA	NA
"869"	"4632411p08rik"	FALSE	FALSE	NA	NA
"870"	"4632415l05rik"	FALSE	FALSE	NA	NA
"871"	"4632427e13rik"	FALSE	FALSE	48	254
"872"	"4632428c04rik"	FALSE	FALSE	NA	NA
"873"	"4632428n05rik"	FALSE	FALSE	53	281
"874"	"4632433k11rik"	TRUE	FALSE	NA	NA
"875"	"4731417b20rik"	FALSE	FALSE	NA	NA
"876"	"4731419i09rik"	FALSE	FALSE	NA	NA
"877"	"4732414g09rik"	FALSE	FALSE	NA	NA
"878"	"4732419c18rik"	FALSE	FALSE	NA	NA
"879"	"4732440d04rik"	FALSE	FALSE	NA	NA
"880"	"4732456n10rik"	FALSE	FALSE	NA	NA
"881"	"4732463b04rik"	FALSE	FALSE	NA	NA
"882"	"4732465j04rik"	FALSE	FALSE	NA	NA
"883"	"4732471j01rik"	FALSE	FALSE	NA	NA
"884"	"4732487g21rik"	FALSE	FALSE	NA	NA
"885"	"4732490b19rik"	FALSE	FALSE	NA	NA
"886"	"4732491k20rik"	FALSE	FALSE	NA	NA
"887"	"4831440e17rik"	FALSE	FALSE	NA	NA
"888"	"4833403i15rik"	FALSE	FALSE	NA	NA
"889"	"4833407h14rik"	FALSE	FALSE	NA	NA
"890"	"4833412c05rik"	FALSE	FALSE	NA	NA
"891"	"4833413e03rik"	FALSE	FALSE	NA	NA
"892"	"4833417c18rik"	FALSE	FALSE	NA	NA
"893"	"4833418n02rik"	FALSE	FALSE	NA	NA
"894"	"4833420g17rik"	FALSE	FALSE	21	105
"895"	"4833422c13rik"	FALSE	FALSE	NA	NA
"896"	"4833422m21rik"	FALSE	FALSE	NA	NA
"897"	"4833423e24rik"	FALSE	FALSE	NA	NA
"898"	"4833427f10rik"	FALSE	FALSE	NA	NA
"899"	"4833427g06rik"	FALSE	FALSE	NA	NA
"900"	"4833428l15rik"	FALSE	FALSE	NA	NA
"901"	"4833439l19rik"	FALSE	FALSE	NA	NA
"902"	"4921501e09rik"	FALSE	FALSE	NA	NA
"903"	"4921504a21rik"	FALSE	FALSE	NA	NA
"904"	"4921504e06rik"	FALSE	FALSE	NA	NA
"905"	"4921507g05rik"	FALSE	FALSE	NA	NA
"906"	"4921507l20rik"	FALSE	FALSE	NA	NA
"907"	"4921507p07rik"	FALSE	FALSE	NA	NA
"908"	"4921508d12rik"	FALSE	FALSE	NA	NA
"909"	"4921508m14rik"	FALSE	FALSE	NA	NA
"910"	"4921509a06rik"	FALSE	FALSE	NA	NA
"911"	"4921509c19rik"	FALSE	FALSE	NA	NA
"912"	"4921511c20rik"	FALSE	FALSE	NA	NA
"913"	"4921511h03rik"	FALSE	FALSE	NA	NA
"914"	"4921511m17rik"	FALSE	FALSE	NA	NA
"915"	"4921513d11rik"	TRUE	FALSE	NA	NA
"916"	"4921513i03rik"	FALSE	FALSE	NA	NA
"917"	"4921514a10rik"	FALSE	FALSE	NA	NA
"918"	"4921515e04rik"	FALSE	FALSE	NA	NA
"919"	"4921517d22rik"	FALSE	FALSE	NA	NA
"920"	"4921518k17rik"	FALSE	FALSE	NA	NA
"921"	"4921522p10rik"	FALSE	FALSE	NA	NA
"922"	"4921524j17rik"	TRUE	FALSE	NA	NA
"923"	"4921524l21rik"	FALSE	FALSE	NA	NA
"924"	"4921528i07rik"	FALSE	FALSE	NA	NA
"925"	"4921530l21rik"	FALSE	FALSE	NA	NA
"926"	"4921531c22rik"	FALSE	FALSE	NA	NA
"927"	"4921534h16rik"	FALSE	FALSE	NA	NA
"928"	"4921536k21rik"	FALSE	FALSE	NA	NA
